date,user,reply,parent_thread,text
01/12/2020 10:28:04,ChloeFouilloux,https://twitter.com/ChloeFouilloux/status/1333704406446059520,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras tidyr:: gather () has saved me many a time when wrangling unruly data"
01/12/2020 10:19:57,VizMonkey,https://twitter.com/VizMonkey/status/1333702366261092353,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras I haven't seen add_count but that's a good one. Also keep and discard. And string_extract"
01/12/2020 09:59:11,MattAlhonte,https://twitter.com/MattAlhonte/status/1333697139382362112,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras "separate" is pretty awesome and something I covet from Python, so much so that I made a blog post about writing a hacky Pandas approximation! https://t.co/se5O4nR1sa"
01/12/2020 09:35:42,Stephenpedj,https://twitter.com/Stephenpedj/status/1333691231025577985,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras @NathanLatka - You should add this founder to your candid interview list!!"
01/12/2020 08:04:52,Guy_F_Sutton,https://twitter.com/Guy_F_Sutton/status/1333668370668003329,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras I find myself using tidyr::unite() a lot to clean messy data - particularly useful for making unique and informative ID's for each row. coalesce() and fill() are also little known gems!  :)"
01/12/2020 07:25:58,ephorie,https://twitter.com/ephorie/status/1333658582592741376,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras Neither of them: https://t.co/Fbw9RHE3YF"
01/12/2020 07:22:06,Amit_Levinson,https://twitter.com/Amit_Levinson/status/1333657608935387136,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras Found myself using group_indices() several times in the past weeks. Great for giving groups sequential ids."
01/12/2020 07:10:26,ReillyInnes,https://twitter.com/ReillyInnes/status/1333654673694154753,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras tidyr::pivot_longer/wider; dplyr::n_distinct; tibble::glimpse; Are some of my most used (as well as %&gt;% )"
01/12/2020 07:00:28,bmwiernik,https://twitter.com/bmwiernik/status/1333652161876602881,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras nest() / unnest()"
01/12/2020 06:51:25,BenInquiring,https://twitter.com/BenInquiring/status/1333649884600143872,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras The map() family from {purrr} was a game changer for me. as_mapper() is a nifty little function, but might be a bit advanced."
01/12/2020 06:18:59,brodriguesco,https://twitter.com/brodriguesco/status/1333641723772362752,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras anything from {purrr}"
01/12/2020 05:24:08,vishal_katti,https://twitter.com/vishal_katti/status/1333627919927709698,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras case_when() is one of my favourite #rstats  dplyr functions. The formula-like syntax needs more explaining usually. This would be a good candidate for your assignment."
01/12/2020 05:37:53,tladeras,https://twitter.com/tladeras/status/1333631379611869185,https://twitter.com/tladeras/status/1333480918158254082,"@vishal_katti We cover it in class. It’s way too useful to not cover it."
01/12/2020 05:20:12,EOTWorld28,https://twitter.com/EOTWorld28/status/1333626930600415232,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras One more thing that is beneficial to users would be Non Standard Evaluation(NSE); How to send columns name/ column names are strings to user functions.; ; I am yet to get my head around sym/syms ! :)"
01/12/2020 05:22:25,tladeras,https://twitter.com/tladeras/status/1333627487465574400,https://twitter.com/tladeras/status/1333480918158254082,"@EOTWorld28 We may get to curly-curly {{ }}, but it will probably be after we work with {purrr}."
01/12/2020 04:46:57,Breza,https://twitter.com/Breza/status/1333618564658589699,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras partial() is so useful!"
01/12/2020 05:18:33,tladeras,https://twitter.com/tladeras/status/1333626516580700162,https://twitter.com/tladeras/status/1333480918158254082,"@Breza pryr::partial()?"
01/12/2020 04:40:44,dh_slone,https://twitter.com/dh_slone/status/1333616997213605891,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras One more and then I'll shut up 😁.  sf is not part of the tidyverse, but it might as well be.  Spatial file processing that is completely seamless with dplyr, ggplot, etc.  I make all my maps with it these days.; And finally, the tidy() function from broom."
01/12/2020 04:42:37,tladeras,https://twitter.com/tladeras/status/1333617473757671424,https://twitter.com/tladeras/status/1333480918158254082,"@dh_slone Yes, {sf} is fantastic! Makes complicated spatial queries and joins much easier."
01/12/2020 06:06:38,dh_slone,https://twitter.com/dh_slone/status/1333638615746961408,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras make_valid() is the sf magic wand that solves random polygon slivers that often exist in data."
01/12/2020 04:20:47,dh_slone,https://twitter.com/dh_slone/status/1333611979978715137,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras Not tidyverse per se, but lots of these cover the 'verse:; https://t.co/lPLTvRO02z; I keep a binder of these on my desk."
01/12/2020 04:17:03,dh_slone,https://twitter.com/dh_slone/status/1333611038454009856,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras @Corey_Yanofsky I have not seen between() mentioned yet.  Are you covering magrittr?  %&lt;&gt;% ?"
01/12/2020 04:26:54,tladeras,https://twitter.com/tladeras/status/1333613517098815488,https://twitter.com/tladeras/status/1333480918158254082,"@dh_slone @Corey_Yanofsky We will cover {magrittr} - and yes between() can be very useful. ; ; I am a little leery of the assignment pipe, because it can cause mistakes due to overwriting the data frame."
01/12/2020 05:03:05,DarcietheWriter,https://twitter.com/DarcietheWriter/status/1333622625038331906,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras @dh_slone @Corey_Yanofsky I write essays for pay, hmu; https://t.co/T5Lv3EJd7B"
01/12/2020 05:02:11,FolksPlug,https://twitter.com/FolksPlug/status/1333622396306251779,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras @dh_slone @Corey_Yanofsky Hello, DM me, I will assist with the task."
01/12/2020 04:29:30,dh_slone,https://twitter.com/dh_slone/status/1333614169619386368,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras @Corey_Yanofsky I've never done that and had to start over from the beginning."
01/12/2020 04:06:29,EOTWorld28,https://twitter.com/EOTWorld28/status/1333608379097493504,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras I just learnt about the function “group_walk”; My requirement was to store my groups into separate csv files and group_walk() helps in just that in just single line of code!!; ; Still face palming myself to learn this so late !!😀"
01/12/2020 04:27:39,tladeras,https://twitter.com/tladeras/status/1333613706211516416,https://twitter.com/tladeras/status/1333480918158254082,"@EOTWorld28 That's a nice one! Very cool."
01/12/2020 03:58:02,cote_energy,https://twitter.com/cote_energy/status/1333606252828614659,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras slice_max, slice-min"
01/12/2020 18:07:51,cote_energy,https://twitter.com/cote_energy/status/1333820116732145667,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras Or n_tile!"
01/12/2020 03:55:33,ellis_hughes,https://twitter.com/ellis_hughes/status/1333605629596901377,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras The readr parse_* functions. One of the listeners of #TidyX brought it up, and I've now used it so many places!!"
01/12/2020 03:43:54,KellyBodwin,https://twitter.com/KellyBodwin/status/1333602696234938368,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras I think broom::add_predictions() is criminally underrated."
01/12/2020 03:09:51,lisalendway,https://twitter.com/lisalendway/status/1333594125376032769,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras complete()"
01/12/2020 03:14:12,tladeras,https://twitter.com/tladeras/status/1333595220781383680,https://twitter.com/tladeras/status/1333480918158254082,"@lisalendway Good one! Always forget about complete()"
01/12/2020 03:12:44,alexcookson,https://twitter.com/alexcookson/status/1333594852995575816,https://twitter.com/tladeras/status/1333480918158254082,"@lisalendway @tladeras Just used this today! So handy!"
01/12/2020 02:34:15,jeremy_data,https://twitter.com/jeremy_data/status/1333585166388826113,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras These were less known to me for a long time, but that may just be my own fault :) so, first() last() and nth() on grouped data that is arranged."
01/12/2020 02:21:48,usansky,https://twitter.com/usansky/status/1333582033914916865,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras @allison_horst dplyr::anti_join();     dplyr::coalesce()"
01/12/2020 02:07:54,lopierra,https://twitter.com/lopierra/status/1333578538683826176,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras Not a function, but I recently discovered you can use .before and .after with mutate() to put the new column where you want it, rather than the default all the way at the end."
01/12/2020 01:47:56,wouldeye125,https://twitter.com/wouldeye125/status/1333573511386968064,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras Honestly? nest() makes a lot of higher level stuff super easy"
01/12/2020 02:07:47,tladeras,https://twitter.com/tladeras/status/1333578509332070401,https://twitter.com/tladeras/status/1333480918158254082,"@wouldeye125 For sure. nest_by()/map() is probably one of the most powerful combos in the tidyverse."
01/12/2020 01:46:50,iamericfletcher,https://twitter.com/iamericfletcher/status/1333573236760731649,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras every(), some(), and none() from {purrr}."
01/12/2020 01:06:20,PeeltothePithy,https://twitter.com/PeeltothePithy/status/1333563043649900544,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras tibble::deframe(), tibble::deframe(); coercing a two-column df to named vector, which I prefer immensely to names(df) &lt;- vec_of_names"
01/12/2020 01:27:35,tladeras,https://twitter.com/tladeras/status/1333568392528203776,https://twitter.com/tladeras/status/1333480918158254082,"@PeeltothePithy This one is super helpful. I didn't know  about this one."
01/12/2020 01:32:39,grrrck,https://twitter.com/grrrck/status/1333569666296520705,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras @PeeltothePithy Oh that’s cool! I often use purrr::reduce() for this and feel both clever and sorry for whoever reads my code next"
01/12/2020 01:35:55,PeeltothePithy,https://twitter.com/PeeltothePithy/status/1333570489785217024,https://twitter.com/tladeras/status/1333480918158254082,"@grrrck @tladeras There are some truly horrific reduce(left_join) statements hanging around in some old code of mine, and I apologize to my erstwhile colleagues."
01/12/2020 01:09:17,PeeltothePithy,https://twitter.com/PeeltothePithy/status/1333563784204529666,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras that should be names(vec) &lt;- vec_of_names but you get it"
01/12/2020 01:09:52,PeeltothePithy,https://twitter.com/PeeltothePithy/status/1333563930464169987,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras also enframe(); ; DAMN YOU LACK OF EDIT"
01/12/2020 00:42:08,CPumarFrohberg,https://twitter.com/CPumarFrohberg/status/1333556954514542596,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras forcats::fct_reorder()! Probably quite well-known, but its contribution to ordering levels in a visually intuitive way is not to be underestimated!"
01/12/2020 00:36:25,Bouzoulay,https://twitter.com/Bouzoulay/status/1333555515155226627,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras If it hasn't been mentioned already, purrr::map_dfr() or dplyr::case_when()"
01/12/2020 00:15:11,tw0handt0uch1,https://twitter.com/tw0handt0uch1/status/1333550171335008258,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras crossing() is pretty handy and str_glue() can be quite powerful"
30/11/2020 23:43:53,Luisfreii,https://twitter.com/Luisfreii/status/1333542292846731271,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras @allison_horst stringr::str_trim() is pretty good"
30/11/2020 23:15:32,ludictech,https://twitter.com/ludictech/status/1333535157765156864,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras @allison_horst The dplyr *_join()s and, well, all of stringr! str_wrap() can be pretty useful for wrapping eg plot titles to a certain length, str_match() or str_detect() are so useful..."
30/11/2020 23:17:52,tladeras,https://twitter.com/tladeras/status/1333535746330742784,https://twitter.com/tladeras/status/1333480918158254082,"@ludictech @allison_horst Oh yeah, str_wrap()! I had to use this for tooltips on a plotly plot recently."
30/11/2020 23:11:26,ludictech,https://twitter.com/ludictech/status/1333534126150971396,https://twitter.com/tladeras/status/1333480918158254082,"@tladeras @allison_horst readr::read_csv() &amp; write_csv() ... (or read_delim() more generally) ?"
